PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
AUS,1,m,37,1,O,30,6,1922,6,O,41700,.,.,.,1
AUS,1,m,38,1,O,30,6,1922,6,O,40000,.,.,.,1
AUS,1,m,39,1,O,30,6,1922,6,O,37600,.,.,.,1
AUS,1,m,40,1,O,30,6,1922,6,O,37200,.,.,.,1
AUS,1,m,41,1,O,30,6,1922,6,O,36700,.,.,.,1
AUS,1,m,42,1,O,30,6,1922,6,O,36300,.,.,.,1
AUS,1,m,43,1,O,30,6,1922,6,O,33900,.,.,.,1
AUS,1,m,44,1,O,30,6,1922,6,O,32500,.,.,.,1
AUS,1,m,45,1,O,30,6,1922,6,O,30900,.,.,.,1
AUS,1,m,46,1,O,30,6,1922,6,O,30300,.,.,.,1
AUS,1,m,47,1,O,30,6,1922,6,O,29500,.,.,.,1
AUS,1,m,48,1,O,30,6,1922,6,O,29000,.,.,.,1
AUS,1,m,49,1,O,30,6,1922,6,O,28200,.,.,.,1
AUS,1,m,50,1,O,30,6,1922,6,O,28400,.,.,.,1
AUS,1,m,51,1,O,30,6,1922,6,O,28600,.,.,.,1
AUS,1,m,52,1,O,30,6,1922,6,O,28100,.,.,.,1
AUS,1,m,53,1,O,30,6,1922,6,O,26800,.,.,.,1
AUS,1,m,54,1,O,30,6,1922,6,O,25700,.,.,.,1
AUS,1,m,55,1,O,30,6,1922,6,O,24800,.,.,.,1
AUS,1,m,56,1,O,30,6,1922,6,O,24500,.,.,.,1
AUS,1,m,57,1,O,30,6,1922,6,O,24400,.,.,.,1
AUS,1,m,58,1,O,30,6,1922,6,O,23400,.,.,.,1
AUS,1,m,59,1,O,30,6,1922,6,O,22500,.,.,.,1
AUS,1,m,60,1,O,30,6,1922,6,O,21300,.,.,.,1
AUS,1,m,61,1,O,30,6,1922,6,O,20500,.,.,.,1
AUS,1,m,62,1,O,30,6,1922,6,O,19500,.,.,.,1
AUS,1,m,63,1,O,30,6,1922,6,O,17500,.,.,.,1
AUS,1,m,64,1,O,30,6,1922,6,O,16200,.,.,.,1
AUS,1,m,65,1,O,30,6,1922,6,O,15400,.,.,.,1
AUS,1,m,66,1,O,30,6,1922,6,O,14300,.,.,.,1
AUS,1,m,67,1,O,30,6,1922,6,O,12800,.,.,.,1
AUS,1,m,68,1,O,30,6,1922,6,O,10800,.,.,.,1
AUS,1,m,69,1,O,30,6,1922,6,O,9300,.,.,.,1
AUS,1,m,70,1,O,30,6,1922,6,O,8300,.,.,.,1
AUS,1,m,71,1,O,30,6,1922,6,O,7900,.,.,.,1
AUS,1,m,72,1,O,30,6,1922,6,O,7200,.,.,.,1
AUS,1,m,73,1,O,30,6,1922,6,O,6300,.,.,.,1
AUS,1,m,74,1,O,30,6,1922,6,O,5500,.,.,.,1
